,text,date,user.username,Negative,Neutral,Positive
266,"#icymi A study conducted by the @BristolUni in #SouthAfrica has found that #myceliumcomposites, a #biobased #buildingmaterial, can have a greater #environmentalimpact than traditional #concrete https://bit.ly/3KlpxjN","Jun 12, 2024 · 12:33 PM UTC",@PBC_Today,0.018620303,0.3863701,0.5950097
267,.@eonenergyuk's brand new eBook explores how the company is driving #EVcharging infrastructure forward to allow businesses to benefit from electrified fleets. ⬇  #EVfleets #Electrification #Energy https://bit.ly/3VFUoNt,"Jun 12, 2024 · 11:37 AM UTC",@PBC_Today,0.0032289014,0.36285374,0.63391733
268,The Biodiversity Net Gain Hub is set to offer complete end-to-end service to revolutionise the way developers approach #BNG #biodiversity #environment https://bit.ly/3RoxSay,"Jun 12, 2024 · 10:02 AM UTC",@PBC_Today,0.0029025923,0.24425277,0.7528447
269,"#icymi Hire divisional director at @PremierModular , Mark Rooney, examines the need to incorporate repurposed #buildingstock in the national #netzero strategy https://bit.ly/3VuepHX","Jun 12, 2024 · 9:40 AM UTC",@PBC_Today,0.013046714,0.8311334,0.15581986
270,"#icymi Mark Wild, OBE, will bring almost four decades of experience to the #HS2 chief executive role https://bit.ly/4c0MyV7","Jun 12, 2024 · 9:27 AM UTC",@PBC_Today,0.008284221,0.45904374,0.532672
271,"Construction output in the UK declined in April for the third consecutive month, the @ONS found  #UKConstruction #UKEconomy #BuildingSector https://bit.ly/3XoaayL","Jun 12, 2024 · 8:50 AM UTC",@PBC_Today,0.5879241,0.37891528,0.033160627
272,"Fiona Cousins, who holds several senior roles at #Arup, will take over the @CIBSE  presidency from Adrian Catchpole https://bit.ly/4bS8Kks","Jun 11, 2024 · 3:33 PM UTC",@PBC_Today,0.009141694,0.9046217,0.08623666
273,"The #LiberalDemocrats, led by Sir Ed Davey, have launched their manifesto for the #2024generalelection, with grand plans for #housing and #netzero https://bit.ly/3x192qg","Jun 11, 2024 · 3:25 PM UTC",@PBC_Today,0.005490754,0.42377648,0.57073283
274,"Prime minister Rishi Sunak launched the #Conservativemanifesto  at the Silverstone racing circuit, with the slogan: “Clear Plan, Bold Action, Secure Future” https://bit.ly/3VGhEMw #ToryManifesto","Jun 11, 2024 · 3:18 PM UTC",@PBC_Today,0.009708817,0.7983895,0.19190167
275,"Build Warranty Group takes a close look at the effects of the outcome of the July 4th #election results, which have set the stage for significant #policy changes in the #UKhousingmarket https://bit.ly/4ebTVeh","Jun 11, 2024 · 2:05 PM UTC",@PBC_Today,0.020361843,0.8132317,0.16640651
276,The latest Housing Pipeline Report from the @HomeBuildersFed has revealed that the number of new #homes and sites given #planning permission has continued to plummet in the 12 months to March 2024  https://bit.ly/3XodTMZ,"Jun 11, 2024 · 12:26 PM UTC",@PBC_Today,0.5769739,0.3760225,0.047003634
277,"#icymi Tech has a huge role to play in tackling the skills and talent shortages. It’s now up to the #constructionsector to truly unlock the potential of #automation to improve #efficiency, #productivity and accuracy, says Andy Clifton of @TopconGB_IRE https://bit.ly/4aJenA1","Jun 11, 2024 · 12:02 PM UTC",@PBC_Today,0.016001683,0.28785545,0.69614285
278,#icymi Did you miss @ViewpointcsUK 's third and final webinar in the #ConcepttoConstruction series? Read on as we break down the benefits of #digitalworkflows… https://bit.ly/3V7uhyq,"Jun 11, 2024 · 10:29 AM UTC",@PBC_Today,0.07269377,0.7236591,0.20364717
279,"#icymi @thebuildchain  examines how digital #materialsprocurement platforms are shaking up traditional #supplychains, bringing #sustainability to the forefront https://bit.ly/3VktFH5","Jun 11, 2024 · 10:05 AM UTC",@PBC_Today,0.0050782175,0.43504477,0.55987704
280,"#icymi The Chartered Institute of #Building @theCIOB  has launched its manifesto ahead of the next UK #generalelectionl2024  on 4 July, outlining how a future government can support the #builtenvironment sector https://bit.ly/3WWENuY","Jun 11, 2024 · 9:43 AM UTC",@PBC_Today,0.0033372494,0.42671815,0.5699446
281,Dubai’s Moro Hub signs deal to deliver smart city solutions for Oman  https://www.digitalconstructiontoday.com/dubais-moro-hub-signs-deal-to-deliver-smart-city-solutions-for-oman/1732/,"Jun 11, 2024 · 9:05 AM UTC",@DigitalConToday,0.009997397,0.7248209,0.26518175
282,".@esh_group will deliver a new #retrofit scheme across the Tees Valley, with local authorities securing around £2.1m of Home Upgrade Grant Phase 2 (HUG 2) funding from the Department for Energy, Security and Net Zero  #Energy #Netzero https://bit.ly/4ejxGmM","Jun 11, 2024 · 8:53 AM UTC",@PBC_Today,0.0051437407,0.6142658,0.38059044
283,"#icymi #AI is kicking up a storm. Marc Nezet, chief strategy officer & chief division officer of the Operate & Manage Division, @nemetschekgroup , explains why the group’s introduction of an #AIInnovationHub will restore calm to the #AEC/O sector https://bit.ly/4aCZ9MY","Jun 11, 2024 · 6:58 AM UTC",@PBC_Today,0.009629118,0.32686567,0.66350526
284,"#icymi Vincent Matthews, head of UK marketing at @SFSGroupUK , discusses the benefits of working with a #productmanufacturer in #construction to select an appropriate system solution https://bit.ly/3ytz5Xp","Jun 10, 2024 · 3:16 PM UTC",@PBC_Today,0.004847807,0.39608577,0.5990664
285,The SBM Remax 600 mobile impact crusher uses #artificialintelligence (#AI) to produce aggregate and weighs up to 75 tons https://bit.ly/45pSuor,"Jun 10, 2024 · 2:47 PM UTC",@PBC_Today,0.017566284,0.7723617,0.21007201
286,".@AccuCities is a leading provider of detailed and accurate 3D city models, which are essential tools in various fields such as urban planning and architecture.  Learn how planning consultants can use their 3D city models to enhance workflows ⬇  https://bit.ly/4aYH63U","Jun 10, 2024 · 2:26 PM UTC",@PBC_Today,0.002006975,0.13214284,0.8658502
287,PBC Today sat down with Residential Fire Protection Ltd to discuss how the company has evolved from a small family-owned business to a leading sprinkler provider and a trusted name in #firesafety https://bit.ly/3KDKfvC,"Jun 10, 2024 · 2:16 PM UTC",@PBC_Today,0.004545224,0.57777536,0.41767943
288,"Sarah Meek, of @MatesinMind, discusses the importance of focusing on prevention rather than crisis management and how we can start those crucial conversations around #mentalhealth in #construction https://bit.ly/3S1LWYB #MensHealthWeek","Jun 10, 2024 · 2:05 PM UTC",@PBC_Today,0.021128668,0.6192163,0.35965502
289,".@innovateuk has awarded a grant to support @morgansindallc's bespoke whole life carbon assessment software tool, which is being adapted for @NottmTrentUni #WLCA #NetZero #GreenSkills https://bit.ly/4cgjkkX","Jun 10, 2024 · 11:59 AM UTC",@PBC_Today,0.0030030084,0.33703813,0.6599589
290,"A new report from Southern Construction Framework addresses the top challenges for subcontractors over the next 12 months - check out the graph below⬇  To read the full breakdown, click here: https://www.pbctoday.co.uk/news/hr-skills-news/top-challenges-subcontractors-revealed-scf-report/140261/ #SouthernConstructionFramework #ConstructionUK","Jun 10, 2024 · 11:24 AM UTC",@PBC_Today,0.040018063,0.8157436,0.14423841
291,The @DigitalTwinCon and the Smart Cities Council have announced a “significant expansion” of their global partnership  https://www.digitalconstructiontoday.com/digital-twin-consortium-and-smart-cities-council-expand-global-partnership/1722/,"Jun 10, 2024 · 9:25 AM UTC",@DigitalConToday,0.0014603025,0.26027608,0.73826367
292,Ratio manufactures design-led innovative and robust #EV charging products that are tailor made to its customers’ needs. It continues to be a sustainable business whilst supporting the move to a #netzero #transport industry https://bit.ly/4byi9Ns,"Jun 10, 2024 · 11:00 AM UTC",@PBC_Today,0.0017672698,0.11148947,0.88674325
293,.@ArcadisGlobal has forecast higher levels of #construction #inflation from 2026 onwards due to resource constraints and the impact of delayed #procurements on the future shape of the #supplychain https://bit.ly/4ceK1qg,"Jun 10, 2024 · 9:42 AM UTC",@PBC_Today,0.35203227,0.5766891,0.07127857
294,👷‍♂️ Men's Health Week👷‍♂️ it's time to put a spotlight on the well-being of the men who are the backbone of the building and construction industry. This week is a reminder to take care of not just your physical health but your mental health.💪#MensHealthWeek #ConstructionUK,"Jun 10, 2024 · 9:09 AM UTC",@PBC_Today,0.01111117,0.3285362,0.66035265
295,"Feargal Cleary launched ClearTech Engineered Solutions during a major industry downturn. He knew that traditional operations & models in design and construction would give way to technology-driven,  sustainable models that require leaner operations. https://bit.ly/3WvxwCd","Jun 10, 2024 · 8:39 AM UTC",@PBC_Today,0.019183634,0.5293669,0.45144948
296,"Rob Dawes, the new director of #projectmanagement at @PickEverard , will lead the firm’s Manchester and Leeds offices https://bit.ly/3VtRr3o","Jun 7, 2024 · 2:23 PM UTC",@PBC_Today,0.009685057,0.89035803,0.0999569
297,Keir Starmer and Angela Rayner claimed Labour was the “party of #homeownership” as they launched the ‘#FreedomtoBuy’ scheme https://bit.ly/3Kysyxh,"Jun 7, 2024 · 2:13 PM UTC",@PBC_Today,0.11517436,0.7602429,0.12458282
298,"#icymi When it comes to #engineering, something as small as #fixings can often be the most vital part of the biggest projects, as Dr Alastair Soane, principal consultant of @cross_safety, and Fellow of Institution of #StructuralEngineers @IStructE explains https://bit.ly/4ayTeZh","Jun 7, 2024 · 1:52 PM UTC",@PBC_Today,0.0074281185,0.30187643,0.69069546
299,"Sector-wide, there’s an urgent call for #construction businesses to implement robust measures that will prevent and protect them against #cybersecurity risks, says Simon Hughes, SVP of Global Distribution at @CowbellCyber https://bit.ly/3VurWiz","Jun 7, 2024 · 1:32 PM UTC",@PBC_Today,0.08994867,0.6940795,0.21597184
300,"#icymi Tom Wells, head of #EnvironmentalPlanning South at @ITPEnergised , part of SLR, examines the pros and cons of #EnvironmentalOutcomeReports https://bit.ly/3Kc5oNb","Jun 7, 2024 · 12:05 PM UTC",@PBC_Today,0.04735742,0.85624707,0.09639556
301,"#icymi As a date is set for the publication of the phase 2 report on the #Grenfell Tower fire for 4th September, Metropolitan Police have confirmed they do not expect to begin #prosecutions until 2027 at the earliest https://bit.ly/4dXt8lR","Jun 7, 2024 · 11:41 AM UTC",@PBC_Today,0.22490846,0.7175956,0.057495918
302,"Online construction #materialsprocurement platform @thebuildchain is set to grow its team, expand its solution, and reach the next stage of growth after securing its second round of #investment  Find out more ⬇  https://bit.ly/4edtftt","Jun 7, 2024 · 10:23 AM UTC",@PBC_Today,0.0015238185,0.17465541,0.82382077
303,.@rethinkmodular's Modular Advantage June 2024 edition features case studies of the winning building projects from its Awards of Distinction contest and examines the successful 2024 World of Modular.  #modular #construction  Click here to read. ⬇  https://bit.ly/3yZ1yV2,"Jun 7, 2024 · 9:44 AM UTC",@PBC_Today,0.008769503,0.435155,0.55607545
304,#icymi The proposed National #Infrastructure and Service Transformation Authority (Nista) would “better support the delivery of #majorcapital projects” https://bit.ly/3WVWn2e,"Jun 7, 2024 · 9:32 AM UTC",@PBC_Today,0.007962218,0.3884069,0.60363084
305,"#icymi Accurate estimates and transparent processes are essential in #construction. By adopting #digitaltools, #estimators and #fabricators can ensure precision and improve communication among stakeholders, explains @ViewpointcsUK https://bit.ly/3Vkb7a4","Jun 7, 2024 · 9:08 AM UTC",@PBC_Today,0.007946609,0.3421502,0.6499032
306,The first homes using @TravisPerkinsCo WholeHouse platform have been completed in Leicestershire.    #digitalconstruction     Read more here ⬇️  https://bit.ly/3RiXsxz,"Jun 7, 2024 · 8:50 AM UTC",@PBC_Today,0.0041637975,0.6642121,0.33162412
307,"#ICYMI With #AI developing at a rapid rate, it promises to bring dramatic changes to the #constructionindustry. James Bowles, founder of #Freeform4D, outlines some of what to expect and how best to prepare for the future https://bit.ly/3wSwJAZ","Jun 7, 2024 · 8:42 AM UTC",@PBC_Today,0.0036842208,0.22559874,0.770717
308,.@RIBA has published its latest set of horizon scans that highlight how global #population change will shape the #builtenvironment over the next ten years  #Architecture https://bit.ly/3Rg9QOK,"Jun 7, 2024 · 7:32 AM UTC",@PBC_Today,0.00938348,0.77206135,0.21855521
309,#icymi @thebuildchain  discusses how advancements in #dataanalytics are transforming #materialsprocurement in the #constructionindustry https://bit.ly/3R48hDB,"Jun 7, 2024 · 7:15 AM UTC",@PBC_Today,0.0053791315,0.46240538,0.5322155
310,The #AEC sector is embracing the trend of #smartbuildings. Sam Norledge of the newly formed #DigitalBuildingsCouncil explores the vital role of #BIM-#IoT integration in the delivery of #digitalbuildings and its alignment with new operational practices https://bit.ly/4e4vmQt,"Jun 6, 2024 · 2:19 PM UTC",@PBC_Today,0.0016544746,0.20353661,0.7948089
311,"The @NatRetrofitHub has recently published its guide to #DigitalBuildingLogbooks, which use real-time data and personalised insights to support nationwide #retrofit and inclusive #sustainability https://bit.ly/4edLGhC","Jun 6, 2024 · 1:50 PM UTC",@PBC_Today,0.0018586868,0.30582896,0.69231236
312,"An @IEA report has found that global industries are not currently on target to triple #renewables by 2030, one of the “critical actions” of #COP28 https://bit.ly/3VxtfNP","Jun 6, 2024 · 1:18 PM UTC",@PBC_Today,0.53572136,0.41213825,0.05214041
313,FSi Promat has launched a new #whitepaper highlighting the impact dynamic movement can have on the effectiveness of penetration seals for #firestopping #BuildingControl https://bit.ly/3KviRzG,"Jun 6, 2024 · 12:43 PM UTC",@PBC_Today,0.0073063653,0.6883282,0.30436546
314,"The May construction #PMIs revealed that growth in the #UKconstruction sector gained momentum last month, with rising workloads prompting renewed expansions in purchasing activity and #employment https://bit.ly/3VuaLNW","Jun 6, 2024 · 11:05 AM UTC",@PBC_Today,0.0014663463,0.16757913,0.8309545
315,"#ICYMI: Many contracting professionals believe that being covered under a client’s insurance policy provides complete protection. However, this assumption can be misleading and risky, @CWIB_LTD explains  https://bit.ly/3Vbwwlr","Jun 6, 2024 · 11:02 AM UTC",@PBC_Today,0.5465397,0.41471526,0.03874499
316,"#icymi Phase one of the steel works has now commenced on the North Stand, part of the £300m refurbishment on Manchester City’s #EtihadStadium https://bit.ly/4bOJRG1 @JohnSiskandSon","Jun 6, 2024 · 10:33 AM UTC",@PBC_Today,0.065889716,0.89888436,0.035225917
317,"#icymi Although the #generalelection  was known to be happening this year, Rishi Sunak took the UK by surprise  by setting a date for the 4th July https://bit.ly/3R1nSnd #GeneralElection4thJuly","Jun 6, 2024 · 9:46 AM UTC",@PBC_Today,0.033372756,0.7050222,0.26160505
318,"#icymi 1.5m #constructionworkers in the UK have worked in a dangerous environment whilst suffering from poor #mentalhealth, with nearly 700,000 suffering injuries because of it https://bit.ly/3ywGSnc","Jun 6, 2024 · 9:14 AM UTC",@PBC_Today,0.9571072,0.040268958,0.002623813
319,A new tool released by the BCIS is able to measure and report on whole life costs and whole life #carbonemissions at the same time  #Energy https://bit.ly/3RgnzF4,"Jun 6, 2024 · 9:06 AM UTC",@PBC_Today,0.008128152,0.5132046,0.47866732
320,"Aside from dampening our spirits, the past winter has proved to be one of the wettest on record and will have reminded construction industry specifiers of the protection that render finishes can offer against driving rain https://bit.ly/44wpeMp @MarmoxUK","Jun 6, 2024 · 8:59 AM UTC",@PBC_Today,0.42827618,0.46628022,0.10544366
321,"Dean Fazackerley, head of technical procurement at public sector framework provider @LHCprocurement  Group (LHC), reflects on the key takeaways in the development of its latest #energyefficiency framework, #Decarbonisation & #Retrofit (N9) https://bit.ly/3UvAsw5","Jun 6, 2024 · 8:52 AM UTC",@PBC_Today,0.0051291753,0.7309525,0.26391834
322,"Innovation in technology, #AI, materials and manufacturing processes will be essential to the transition of the #cement and #concrete industry towards a #netzero future, writes @theGCCA chief executive Thomas Guillot  https://bit.ly/3wUoF2n","Jun 6, 2024 · 8:17 AM UTC",@PBC_Today,0.0069275103,0.37428284,0.6187896
323,".@UKBIMFramework, the overarching approach to implementing information management using #BIM in the #UK, has been revamped  Click the link below to read more ⬇  https://bit.ly/4bJ1xTR","Jun 5, 2024 · 2:40 PM UTC",@PBC_Today,0.021877164,0.76892734,0.20919548
324,"#ICYMI: The use of AI in construction is set to revolutionise the industry, but it won’t be taking over your job, says Anthony Watson, pre-construction manager at @InsideOBrien https://bit.ly/4dRF6gx","Jun 5, 2024 · 1:58 PM UTC",@PBC_Today,0.11029036,0.58297235,0.30673727
325,text,date,user.username,0.25457582,0.51131296,0.23411128
326,Bridging the gap: Ibstock encourages more young people to consider career in construction https://ow.ly/zvzn50SgRx6 #construction #apprentices #apprenticeships #Ibstock,"Jun 12, 2024 · 11:48 AM UTC",@UKConstructionm,0.0037009371,0.24389334,0.7524057
327,#Construction activity rises at fastest pace in two years during May https://ow.ly/tRC650Sf9L3 #business #pmi #activity,"Jun 11, 2024 · 9:09 AM UTC",@UKConstructionm,0.0048942845,0.38139638,0.61370933
328,Major changes to the Building Safety Act: What to look out for https://ow.ly/tXXI50Sbupv #construction #buildingsafety #safetyact #Pexhurst #Grenfell,"Jun 7, 2024 · 8:15 AM UTC",@UKConstructionm,0.06353075,0.8243163,0.11215294
329,Ground-breaking for new Single Living Accommodation at Royal Military Academy Sandhurst https://ow.ly/Si6K50S9mbZ #sandhurst #militaryaccommodation #SLA #construction,"Jun 5, 2024 · 9:43 AM UTC",@UKConstructionm,0.012457491,0.86678916,0.12075333
330,How the Liverpool Waters Project is transforming the city Read more:  https://ow.ly/RXX050S8f3v #peel #Livepool #LiverpoolWaters #rejuvenation #regeneration,"Jun 4, 2024 · 3:02 PM UTC",@UKConstructionm,0.00658499,0.432377,0.56103796
331,"#Construction is a #cashflow-critical industry, and that’s the primary reason why #Invoice #Finance, a way of releasing the value of unpaid invoices, works so well. Find out more:  https://ow.ly/8QQI50S8eTu","Jun 4, 2024 · 10:40 AM UTC",@UKConstructionm,0.0018154831,0.04463955,0.953545
332,#COWI has been awarded a design contract by #NetworkRail for a section of the #Transpennine Route Upgrade (TRU) scheme between Stalybridge and Huddersfield. https://ow.ly/r6Wr50RJwIm #construction #infrastructure,"May 17, 2024 · 9:48 AM UTC",@UKConstructionm,0.011218754,0.7798589,0.20892239
333,"The Building Safety Act will bring about changes to culture on a scale never seen before, according to the CEO of Local Authority Building Control #LABC in England and Wales. Read More: https://ow.ly/A7CX50RFocR #buildingsafety #safetyact #construction","May 14, 2024 · 9:13 AM UTC",@UKConstructionm,0.0121024,0.495281,0.4926166
334,"Troy Kraemer,  Drive System Design @DSD delves into the importance of #electrification within the off-highway sector and how these unique #vehicles can be adapted for electrification. Read more: https://www.ukconstructionmedia.co.uk/features/the-drive-towards-electrifying-the-off-highway-sector/ #construction #constructionvehicles #plant #EV","May 10, 2024 · 8:53 AM UTC",@UKConstructionm,0.007236061,0.61764127,0.37512267
335,The Government Property Agency #GPA has signed #Kier as its initial delivery partner to create a new state-of-the-art hub at the #Darlington Economic Campus. Read more: https://www.ukconstructionmedia.co.uk/news/kier-to-design-new-government-hub-at-darlington/ #publicsector #governmentestate,"May 9, 2024 · 8:02 AM UTC",@UKConstructionm,0.00512067,0.7408565,0.25402275
336,"More than a third of #construction firms are concerned they won’t be able to trade into 2025, according to a new report from business advisory firm FRP.   Read more: https://www.ukconstructionmedia.co.uk/news/third-of-construction-firms-surveyed-worry-they-wont-last-the-year/ #bust #business #tax #economy","May 8, 2024 · 11:35 AM UTC",@UKConstructionm,0.634693,0.33256432,0.03274269
337,"#Mitie Care & Custody has been awarded the contract to operate #HMPMillsike, the UK’s first all-electric prison that will provide around 1,500 places. https://ow.ly/ksAX50RyjpK #sustainability #electric #prison","May 7, 2024 · 11:02 AM UTC",@UKConstructionm,0.026945341,0.73459965,0.23845501
338,"National framework provider @Pagabo has announced the 56 suppliers appointed to its brand-new £1.6Bn Decarbonisation Solutions Framework, including Morgan Sindall, Kier and Willmott Dixon. https://ow.ly/uQTu50RvqO7","May 3, 2024 · 7:37 AM UTC",@UKConstructionm,0.005320099,0.75367886,0.24100101
339,"A new report by the Association for Project Management (APM), has found the #construction sector of the project management profession has grown by over 20% in five years to contribute £33Bn of GVA to the UK economy. https://ow.ly/AiTN50Ruqvh","May 2, 2024 · 8:00 AM UTC",@UKConstructionm,0.002020854,0.18241028,0.81556886
340,Biodiversity Net Gain - How developers can grow a successful strategy Read more:  https://ow.ly/F73L50RteSR #biodiversity #BNG #Developers #construction,"May 1, 2024 · 9:25 AM UTC",@UKConstructionm,0.0040142154,0.30302817,0.6929576
341,"Rethinking sustainable construction: a future forged in timber Article from Mila Duncheva, Business Development Manager @StoraEnso Read more: https://ow.ly/TFuA50RoP9I","Apr 26, 2024 · 9:30 AM UTC",@UKConstructionm,0.005303492,0.7508256,0.24387094
342,#Construction #innovation experts at Leeds Beckett University have partnered with #Yorkshire’s largest public sector #procurement framework organisation to drive innovation and boost opportunities for small businesses in the region Read more: https://www.ukconstructionmedia.co.uk/news/leeds-beckett-university-collaboration-to-drive-innovation-in-construction-industry/,"Apr 25, 2024 · 8:29 AM UTC",@UKConstructionm,0.002767319,0.33306053,0.6641721
343,"#BalfourBeatty has confirmed that it has been awarded a contract to construct the new £209M #HMPHighland in #Inverness, Scotland, on behalf of the Scottish #Prison Service. https://ow.ly/hFUW50RmTa7 #netzero # supplychain","Apr 24, 2024 · 8:02 AM UTC",@UKConstructionm,0.010433291,0.7221701,0.26739666
344,The Office for National Statistics has published estimates of #construction output for February 2024. https://ow.ly/nk9J50Rm15M #ONS #constructionoutput,"Apr 23, 2024 · 10:56 AM UTC",@UKConstructionm,0.037726372,0.9091731,0.053100623
345,"#SMEs neglect #cybersecurity, making them easy targets for a wide range of attacks, including #phishing and #ransomware. #Hackers, some with basic technical skills, capitalize on these weaknesses. Read more: https://ow.ly/4puZ50RjChc","Apr 19, 2024 · 8:30 AM UTC",@UKConstructionm,0.80856967,0.17883378,0.012596492
346,"Yorkshire-based construction firm, #I&G, part of the wider #SewellGroup, has been appointed by #Leeds Teaching Hospitals NHS Trust to build the new #RobBurrow Centre for Motor Neurone Disease in Leeds; the first of its kind in the UK. https://ow.ly/7GhE50RiNxT #MND","Apr 18, 2024 · 8:53 AM UTC",@UKConstructionm,0.014288275,0.8289036,0.15680812
347,How AI technology is making the construction sector safer Read more: https://www.ukconstructionmedia.co.uk/features/how-ai-technology-is-making-the-construction-sector-safer/,"Apr 8, 2024 · 9:10 AM UTC",@UKConstructionm,0.014780116,0.38441494,0.6008049
348,The #IPA has published a new framework which sets out how #AI will be harnessed to boost productivity in public project delivery. Read more: https://www.ukconstructionmedia.co.uk/news/power-of-ai-to-boost-project-delivery/ #infrastructure #publicsector #tech #innovation #artificialintelligence,"Apr 3, 2024 · 12:17 PM UTC",@UKConstructionm,0.0033925683,0.34817278,0.64843464
349,"Plans to transform part of the #EastLincolnshire coast have taken an important step forward, following unilateral approval of the 336-acre sustainable urban extension scheme in #Skegness. Read more: https://www.ukconstructionmedia.co.uk/news/lincolnshire-gateway-approved/ #construction #commercial #redevelopment","Apr 2, 2024 · 8:05 AM UTC",@UKConstructionm,0.0016704571,0.13509996,0.8632296
350,An #undergroundmapping startup has brought in more than £82m from its latest funding round to help bring #artificialintelligence to the UK #infrastructure industry. Read more: https://ow.ly/VruY50QYsiE #Exodigo,"Mar 21, 2024 · 9:03 AM UTC",@UKConstructionm,0.0015849244,0.23166855,0.7667465
351,The #A66 Northern #TransPennine Project application has been granted development consent by the Secretary of State for Transport. Read more: https://www.ukconstructionmedia.co.uk/news/a66-northern-trans-pennine-project-go-ahead/ #infrastructure #levellingup #North,"Mar 19, 2024 · 9:00 AM UTC",@UKConstructionm,0.006231448,0.73223186,0.2615367
352,"In this article, Kingsley Clark, discusses some of the top technological safety interventions to ensure contractors are staying ahead of the game in the new #BuildingSafetyAct era. Read more: https://www.ukconstructionmedia.co.uk/features/revolutionising-construction-safety-the-impact-of-technology/ #healthandsafety #construction","Mar 15, 2024 · 9:02 AM UTC",@UKConstructionm,0.006817765,0.46129552,0.5318867
353,New report outlines #highways and #transportation sector #employment trends Read more:  https://www.ukconstructionmedia.co.uk/news/new-report-outlines-highways-and-transportation-sector-employment-trends/ #infrastructue,"Mar 14, 2024 · 11:55 AM UTC",@UKConstructionm,0.13210134,0.779248,0.088650614
354,"#Yorkshire-based restoration firm, Henley Restoration and Remedials, has won the contract to complete crucial #restoration work on what is the oldest bank in the UK, The #Roundhouse in Evesham, #Worcestershire. Read more: https://www.ukconstructionmedia.co.uk/news/restoration-work-on-oldest-bank-in-uk/","Mar 13, 2024 · 10:24 AM UTC",@UKConstructionm,0.0100477,0.51648194,0.47347033
355,£208M investment in the North to transform towns and cities. Read more: https://ow.ly/HwCC50QR1ca #levellingup #Blackpool #North #Liverpool #BlackburnwithDarwen,"Mar 12, 2024 · 10:48 AM UTC",@UKConstructionm,0.02048542,0.7482765,0.23123816
356,"Millions of people will benefit from more frequent #rail services from central #Birmingham and upgraded stations as work is set to begin on the #MidlandsRailHub, after ministers provided an initial £123M funding injection. Read more: https://ow.ly/Zvfi50QOuzP","Mar 8, 2024 · 9:46 AM UTC",@UKConstructionm,0.005559193,0.18879089,0.8056499
357,Almost £20M from the Levelling Up Fund will give the former Bridgwater Hospital a new lease of life. Read more: https://ow.ly/PT6C50QNshb #levellingup #hospitals #construction,"Mar 7, 2024 · 12:03 PM UTC",@UKConstructionm,0.002667091,0.23803465,0.75929826
358,"Millions of people in the #North and the #Midlands will benefit from better #publictransport, reduced congestion and upgraded local #bus and #trainstations thanks to the new £4.7Bn Local Transport Fund. Read more: https://www.ukconstructionmedia.co.uk/news/4-7bn-to-transform-transport-across-the-north-and-midlands/ #LocalTransportFund #LevellingUp #HS2","Mar 5, 2024 · 10:10 AM UTC",@UKConstructionm,0.0052983165,0.15761207,0.8370896
359,"New research shows that the future arrival of #HS2 in the #WestMidlands is already driving huge investor confidence in the region, with data pointing to an economic uplift of £10Bn over the next ten years. Read more: https://www.ukconstructionmedia.co.uk/news/hs2-drives-10bn-economic-uplift-in-the-west-midlands/","Mar 1, 2024 · 8:59 AM UTC",@UKConstructionm,0.0021433472,0.13505425,0.86280245
360,Construction costs in the UK are predicted to rise by 3 – 3.8% this year  Increases will challenge #construction firms to keep costs under control and projects on track.  The findings are shared in a report published by @Currie&Brown Read more: https://ow.ly/PILg50QJbws,"Feb 29, 2024 · 11:12 AM UTC",@UKConstructionm,0.20569256,0.6849127,0.10939468
361,#BalfourBeatty VINCI moves first huge #HS2 Delta Junction viaduct https://ow.ly/RkMt50QIH7l #construction #infrastructure,"Feb 28, 2024 · 11:17 AM UTC",@UKConstructionm,0.021526277,0.8674085,0.11106524
362,"Pick Everard has revealed it will be helping deliver more than 2,500 school spaces across the Bedford region over the next two years Read more: https://www.ukconstructionmedia.co.uk/news/pick-everard-chosen-for-100m-schools-projects/ #construction #education #Bedford #PickEverard","Feb 27, 2024 · 1:30 PM UTC",@UKConstructionm,0.0019339226,0.18270925,0.81535685
363,"In a world first, developers in England are now required to deliver 10% #Biodiversity Net Gain when building new #housing, industrial or commercial #developments. Read more: https://ow.ly/ca2J50QB4OA #BNG #developers","Feb 21, 2024 · 12:45 PM UTC",@UKConstructionm,0.011209183,0.4787268,0.510064
364,"Some 20,000 new affordable homes will be built across the country thanks to a £3Bn increase in a government-backed loan fund. https://ow.ly/4CR050QB0lf","Feb 20, 2024 · 10:30 AM UTC",@UKConstructionm,0.0022983365,0.20966052,0.7880411
365,"Big city councils must prioritise #brownfield development, building new homes in right places and protecting the #GreenBelt, says #Housing Secretary Michael Gove. https://ow.ly/14q450QAZZ9","Feb 19, 2024 · 10:15 AM UTC",@UKConstructionm,0.038112093,0.522049,0.43983886
366,A damning new report from the Public Accounts Committee (PAC) states that HS2 offers ‘very poor value for money for the taxpayer’ following the cancellation of its latter stages into the North. Read more: https://ow.ly/NBpG50QyRoS,"Feb 16, 2024 · 8:15 AM UTC",@UKConstructionm,0.8902017,0.10307478,0.0067235427
367,"The government’s rollout of next-generation broadband is steaming ahead with around £1.1Bn in contracts now signed to connect 677,000 rural homes and businesses across England. Read more: https://ow.ly/6s6H50QyGEE","Feb 15, 2024 · 10:50 AM UTC",@UKConstructionm,0.001676214,0.19993266,0.79839116
368,Almost nine in every ten construction workers think mental health support is important when choosing their next jobs according to research by @randstad Read more: https://ow.ly/nPae50QyFce,"Feb 14, 2024 · 9:40 AM UTC",@UKConstructionm,0.018909063,0.5736296,0.40746132
